Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
1998-07-10,8.635470390319824,8.670058521813994,8.462530502757298,8.468294806385497,87972187
1998-07-13,8.514411926269531,8.900644923714353,8.43082451551488,8.652764458439332,83065042
1998-07-14,8.514411926269531,8.574942121479268,8.402001456267017,8.474059489340853,50045450
1998-07-15,8.525940895080566,8.785351495504477,8.482706693236292,8.704645855609076,60575364
1998-07-16,8.698880195617676,8.730585785298633,8.517292726644316,8.577822139604836,48055424
1998-07-17,8.609529495239258,8.7594106353665,8.537471462076487,8.704646283792119,57168792
1998-07-20,8.41064739227295,8.727704089525414,8.373176726364122,8.727704089525414,44508107
1998-07-21,8.131061553955078,8.494234995682916,8.099355190559695,8.427942041961401,79669674
1998-07-22,8.119531631469727,8.292472286957308,8.076297429983226,8.214649184464974,67297480
1998-07-23,7.822652339935303,8.154120985656442,7.790946743810893,8.145473374970218,76766560
1998-07-24,7.721770763397217,7.926417032190519,7.681418325002317,7.808241484099467,70514993
1998-07-27,7.537301540374756,7.8399471403369345,7.499831638700192,7.782300249404844,55063930
1998-07-28,7.744828701019287,7.782299368360139,7.525772080093829,7.545948297158786,73167427
1998-07-29,7.984063148498535,8.06188625815295,7.684300087974441,7.782300186723869,78314047
1998-07-30,7.871649742126465,8.099353934535648,7.811121101194527,8.007120474941607,47829253
1998-07-31,7.837062358856201,7.984060926248606,7.81112107288899,7.894709233278798,32756309
1998-08-03,7.635301113128662,7.785182264416225,7.600713747376468,7.785182264416225,31122695
1998-08-04,7.681416988372803,7.753475781434458,7.620888341312934,7.620888341312934,44467495
1998-08-05,7.6295366287231445,7.69294782431667,7.4998317004886434,7.609359639299387,60496940
1998-08-06,7.511359214782715,7.710240383737291,7.482536158231671,7.695829240415912,69610308
1998-08-07,7.50559663772583,7.566125295168219,7.4738902705988055,7.551712610193767,63951127
1998-08-10,7.300949573516846,7.479654529184136,7.28942019670256,7.479654529184136,57364854
1998-08-11,7.162597179412842,7.295184630186249,7.125127281529767,7.295184630186249,86423299
1998-08-12,7.032893657684326,7.136657290137089,6.923364951257307,7.032893657684326,69926107
1998-08-13,7.090540409088135,7.177009587833887,6.966599790059989,7.032893520015931,57538508
1998-08-14,6.943541526794434,7.125128277862647,6.920482769530466,7.090540911875118,75680518
1998-08-17,6.911833763122559,7.090538690990486,6.883009940616529,7.02712674342213,57642841
1998-08-18,6.597661018371582,6.906070132262638,6.577484030442252,6.903187595428685,105618441
1998-08-19,6.312309265136719,6.74465977377818,6.084605018076728,6.623601692951239,210072415
1998-08-20,6.816718101501465,6.819599868292606,6.312308824971968,6.387249774753607,156903281
1998-08-21,6.68701171875,7.073244649238686,6.632247376736986,6.819599154140269,207838712
1998-08-24,6.5947771072387695,6.8253646346555525,6.35266174326769,6.672600975173138,85819709
1998-08-25,6.652422904968262,6.773480952179483,6.589012500124851,6.629364925892543,111176090
1998-08-26,6.652422904968262,6.652422904968262,6.652422904968262,6.652422904968262,0
1998-08-27,6.554424285888672,6.793657868999688,6.516954392338494,6.73889429687377,102959004
1998-08-28,6.2143096923828125,6.516954863657867,6.185486251081821,6.516954863657867,123102243
1998-08-31,6.173956871032715,6.3065443077203565,6.099015928365635,6.225838292201692,66178528
1998-09-01,5.937606334686279,6.162428426763885,5.879959831951748,6.162428426763885,101085214
1998-09-02,6.050016403198242,6.127839109096714,5.9952516780077545,6.110545046134575,63243904
1998-09-03,6.124958038330078,6.306545154037518,6.006782113050235,6.024076179063444,121776726
1998-09-04,6.612071990966797,6.61495375781755,6.16531035955136,6.16531035955136,205755556
1998-09-07,6.756186485290527,6.851304017041665,6.643776046715406,6.738893578466543,155376101
1998-09-08,6.7273640632629395,6.785010940941572,6.594776629556193,6.785010940941572,99037769
1998-09-09,6.802305221557617,7.015598302899119,6.744659108683295,6.854187801016105,165801682
1998-09-10,6.900306224822998,6.998305553630927,6.704307567207142,6.776365602836235,190962701
1998-09-11,6.782129287719727,6.85995239024261,6.707188721933181,6.85995239024261,118251817
1998-09-14,7.081892967224121,7.1193636384919525,6.819600578074458,6.819600578074458,175759516
1998-09-15,6.955068588256836,7.0617155093545545,6.923363766457631,7.058832972860717,124121764
1998-09-16,6.906069278717041,7.0732448457993655,6.877246223664881,7.061715469796852,85479402
1998-09-17,6.93201208114624,7.055951937856329,6.865718347130344,6.900306482691909,128005886
1998-09-18,6.914716720581055,6.9579524617879205,6.831129314712738,6.917599257309842,77779779
1998-09-21,7.064598560333252,7.191420936399015,6.969481008375621,6.969481008375621,138668842
1998-09-22,6.978127956390381,7.116478926327597,6.920481077326345,7.081891568797411,126544527
1998-09-23,7.087657451629639,7.159716258999069,7.030010559715777,7.061716927699706,84826797
1998-09-24,7.246184825897217,7.2778904179082335,7.142420440299862,7.142420440299862,109968210
1998-09-25,7.298068523406982,7.3903020071619006,7.22312718180081,7.22312718180081,124609117
1998-09-28,7.223124980926514,7.370123542568176,7.205831304230369,7.3413004914385525,79287353
1998-09-29,6.960833549499512,7.312478359038529,6.891658064115677,7.231773497772682,120818124
1998-09-30,6.874363899230957,6.986775126245794,6.845540843289733,6.946421924038154,111993247
1998-10-01,6.874363899230957,6.874363899230957,6.874363899230957,6.874363899230957,0
1998-10-02,6.874363899230957,6.874363899230957,6.874363899230957,6.874363899230957,0
1998-10-05,6.32672119140625,6.834011855216403,6.32672119140625,6.834011855216403,82924998
1998-10-06,6.303661823272705,6.387248830985411,6.113427132704966,6.225837963336576,107058094
1998-10-07,6.603425025939941,6.629366316465259,6.398779548166979,6.398779548166979,100016677
1998-10-08,6.260426044464111,6.70142288278557,6.225837536324568,6.658187921280764,165968334
1998-10-09,6.372837543487549,6.565953622709172,6.240250493785063,6.283485074922606,169606679
1998-10-12,6.179722785949707,6.519837920802482,6.122075891937904,6.427604045246247,104322333
1998-10-13,5.9635467529296875,6.130721547872351,5.926076473898725,6.130721547872351,135456932
1998-10-14,6.320956230163574,6.369956660770845,6.035605106406254,6.087487688840914,123857781
1998-10-15,6.133604526519775,6.2777209560645675,6.099016013696925,6.231603452239596,83863294
1998-10-16,6.176839351654053,6.280603354383702,6.090369413538368,6.173957200028794,79749499
1998-10-19,6.081722736358643,6.208545118371987,6.067311591980618,6.208545118371987,29780372
1998-10-20,5.839606761932373,6.087487197236508,5.7416066785403075,6.087487197236508,109856174
1998-10-21,5.839606761932373,5.839606761932373,5.839606761932373,5.839606761932373,0
1998-10-22,6.110546112060547,6.182604527828969,5.914547082586937,5.914547082586937,105235420
1998-10-23,6.15089750289917,6.214309067383784,6.041369206879404,6.142250278901489,147341072
1998-10-26,6.6437764167785645,6.6437764167785645,6.220073999113522,6.220073999113522,97624725
1998-10-27,6.6466593742370605,6.790776187161584,6.55442436759473,6.744658683840419,114369095
1998-10-28,6.568837642669678,6.808070480447793,6.528483668758963,6.808070480447793,92564932
1998-10-29,6.51695442199707,6.548659242894139,6.4131900403457225,6.502543279754445,84179793
1998-10-30,6.381485462188721,6.586130554346507,6.341132258178758,6.4852494690923645,102306398
1998-11-02,6.3699564933776855,6.433366911547244,6.23160397039873,6.346897354593706,102622198
1998-11-03,6.263308525085449,6.369955436328162,6.24313231130953,6.369955436328162,99157507
1998-11-04,6.263308525085449,6.263308525085449,6.263308525085449,6.263308525085449,0
1998-11-05,6.4131903648376465,6.430484814275377,6.303662444637276,6.341131955299732,98155492
1998-11-06,6.828246116638184,6.911834284318931,6.42471950029893,6.42471950029893,245471356
1998-11-09,7.064598560333252,7.223126530415456,6.917599197249474,6.917599197249474,200914933
1998-11-10,7.0501861572265625,7.116479884599952,6.957952678120839,7.055951230863381,125555115
1998-11-11,6.929128170013428,7.162596691418149,6.874363825377661,7.148185548556496,113206729
1998-11-12,7.200067520141602,7.349948644682192,6.730247930128782,6.8599520683700455,277402106
1998-11-13,7.079009532928467,7.283655005691114,7.009833273160126,7.220243819190945,260143774
1998-11-16,6.813834190368652,6.983892291923852,6.773481759789693,6.983892291923852,133786206
1998-11-17,6.937776565551758,6.9838933058048545,6.7734827431245135,6.799424035067415,149670005
1998-11-18,7.009832859039307,7.047303523343904,6.946421676285289,6.946421676285289,91709263
1998-11-19,6.8887763023376465,7.17412822692102,6.8714833894996294,6.983893867168241,265329606
1998-11-20,6.900306224822998,7.004070627629951,6.825365652194392,6.862835553554502,150923399
1998-11-23,6.764834880828857,6.871481799448599,6.738894362711813,6.859951653741156,94873559
1998-11-24,6.736010551452637,6.851304300802432,6.736010551452637,6.802304264851725,99721885
1998-11-25,6.736010551452637,6.736010551452637,6.736010551452637,6.736010551452637,0
1998-11-26,6.540013790130615,6.813834757457743,6.522720109845557,6.687012382278513,125298834
1998-11-27,6.453543186187744,6.58324887011358,6.398779607739219,6.534248825311415,123057429
1998-11-30,6.470837116241455,6.470837116241455,6.315191308929314,6.35266158874605,79217331
1998-12-01,6.465073585510254,6.508307788628976,6.410309235015413,6.439132293730676,96679427
1998-12-02,6.51695442199707,6.6495418580419,6.465072616125512,6.525601261324292,141104909
1998-12-03,6.45642614364624,6.528483788020512,6.4448963816105325,6.525602021181365,70440769
1998-12-04,6.542895317077637,6.557306458455075,6.433365869178366,6.4535420830333265,73264758
1998-12-07,6.678365230560303,6.69854144658766,6.51983649907404,6.540013485009663,94619379
1998-12-08,6.69277811050415,6.710071792481317,6.603425623835905,6.658189976641438,75845770
1998-12-09,6.813834190368652,6.929127949034591,6.744658705077327,6.7907762085437025,162705307
1998-12-10,6.88589334487915,6.940657690654339,6.831128999103962,6.865717128526441,111169087
1998-12-11,6.9089508056640625,6.934892093247061,6.854187233936791,6.92336348755264,79072386
1998-12-14,6.810952186584473,6.946421385912799,6.7878934356545,6.900304653961064,67080412
1998-12-15,6.6437764167785645,6.828245648464959,6.6437764167785645,6.773481309218615,138273918
1998-12-16,6.718717575073242,6.721600111584811,6.609189656624439,6.652423854756693,60307180
1998-12-17,6.45642614364624,6.6380132552493745,6.436249926230611,6.4852495863501085,85716077
1998-12-18,6.493896007537842,6.5428960494488075,6.439131662412318,6.45354280540285,64542113
1998-12-21,6.7216010093688965,6.73313038704686,6.571719869463721,6.586131014129907,83915810
1998-12-22,6.813834190368652,6.836893712010078,6.600541891699023,6.733129329210733,127633369
1998-12-23,6.7216010093688965,6.917599659985928,6.7216010093688965,6.917599659985928,91144885
1998-12-24,6.707188129425049,6.750423866925741,6.666835698314301,6.692776986833067,62204777
1998-12-25,6.707188129425049,6.707188129425049,6.707188129425049,6.707188129425049,0
1998-12-28,6.946422100067139,6.998304679947676,6.773482220220787,6.802305276892415,120220136
1998-12-29,6.877245903015137,6.969480136826602,6.834010937498591,6.9435396194616015,80851646
1998-12-30,7.081892967224121,7.179892296030312,6.981011101418469,6.992540479507926,121616376
1998-12-31,6.894539833068848,7.079009077337391,6.8945398330688485,7.079009077337391,73801127
1999-01-01,7.0444231033325195,7.058834248589701,6.894541187372387,6.917599943673946,92105588
1999-01-04,7.119361400604248,7.220242464790735,7.053067689905617,7.090538349394986,126563432
1999-01-05,7.090540409088135,7.14818652825197,7.05018643187504,7.1337746135068265,86519930
1999-01-06,7.148185729980469,7.24330250889619,7.130892050144258,7.220243755842389,99531425
1999-01-07,7.49406623840332,7.594948100665551,7.165480899166146,7.174127739952426,237430025
1999-01-08,8.093591690063477,8.093591690063477,7.574771275623957,7.667006289713933,249879243
1999-01-11,8.364529609680176,8.742115713226045,8.364529609680176,8.416412186899654,233185289
1999-01-12,8.162768363952637,8.350120186049166,8.021534055586036,8.229062097462307,138880309
1999-01-13,7.989826679229736,8.347235021369867,7.912002814698955,8.272295233099273,175433913
1999-01-14,7.848593235015869,8.012885511206715,7.710240709937634,7.747711377956736,119214620
1999-01-15,7.785181999206543,7.966769512761693,7.695830280846005,7.955240134600915,108959192
1999-01-18,7.811121463775635,7.891826322097756,7.436417916139982,7.891826322097756,201381280
1999-01-19,7.496947765350342,7.695828926184318,7.465242173466292,7.695828926184318,139560923
1999-01-20,7.496947765350342,7.496947765350342,7.496947765350342,7.496947765350342,0
1999-01-21,7.681416988372803,7.681416988372803,7.306714190103552,7.522888259563761,120108101
1999-01-22,7.788062572479248,7.99847309342755,7.701592643030834,7.724651393538171,124151173
1999-01-25,7.678533554077148,7.7707685520410585,7.499829400384318,7.667004949239823,114612071
1999-01-26,7.678533554077148,7.678533554077148,7.678533554077148,7.678533554077148,0
1999-01-27,7.854358673095703,7.984063606659981,7.753477571373552,7.825534841253576,96001614
1999-01-28,7.641064643859863,7.897591917517662,7.6381821073266485,7.811121980787324,66867545
1999-01-29,7.646829605102539,7.753476536835128,7.580535878582955,7.753476536835128,50308033
1999-02-01,7.407595157623291,7.65259381851137,7.407595157623291,7.580535026528645,46323079
1999-02-02,7.228891849517822,7.4248912844686945,7.182774335411735,7.378773770362606,78162799
1999-02-03,7.450830936431885,7.450830936431885,7.2807735854603095,7.349949078612451,66360585
1999-02-04,7.240421295166016,7.494066058312802,7.205833162943724,7.462360462919453,65990168
1999-02-05,7.061716079711914,7.280773472771248,7.050185932805303,7.240421038231364,57560915
1999-02-08,6.831130027770996,7.090540652548848,6.822482416681965,7.032893761497281,48882384
1999-02-09,6.934891700744629,6.934891700744629,6.721599419030052,6.808069346201711,75249182
1999-02-10,7.090540409088135,7.1078340908556115,6.865717926660725,6.9464228014534415,73022482
1999-02-11,7.038656711578369,7.177008453578154,7.0242455690191345,7.119362343524721,62590598
1999-02-12,7.038656711578369,7.1424203256011465,7.027127335586034,7.061715463563042,45684478
1999-02-15,6.868599891662598,7.061716783143761,6.862835587543412,7.0386580268502374,41364118
1999-02-16,6.906069278717041,6.9493042462494055,6.808069967649798,6.828246183177136,66955772
1999-02-17,7.024244785308838,7.171243350424863,6.911833574402587,6.96371537562541,94623580
1999-02-18,7.586299896240234,7.586299896240234,7.038656479436699,7.0905390546451965,155099514
1999-02-19,8.151236534118652,8.194471497760883,7.730415502753311,7.74770995015511,228103090
1999-02-22,7.551712989807129,8.237709094755187,7.551712989807129,8.237709094755187,180761890
1999-02-23,7.943708896636963,7.952355735756026,7.494064793455343,7.525771153405594,161297864
1999-02-24,8.122415542602539,8.220414869718018,7.886064450708848,8.01288606768814,236486828
1999-02-25,8.053238868713379,8.28670820409986,7.969652222575119,8.076298395443297,196071509
1999-02-26,8.06476879119873,8.180061802169377,7.969651999404818,8.096474388463369,120762807
1999-03-01,8.358765602111816,8.445235540656913,8.168532045275914,8.358765602111816,176989803
1999-03-02,8.358765602111816,8.358765602111816,8.358765602111816,8.358765602111816,0
1999-03-03,8.675822257995605,8.949643985362929,8.502882381744302,8.64123412876369,232731546
1999-03-04,8.739233016967773,8.935231636478816,8.621056722046738,8.906408581812451,131536398
1999-03-05,8.802643775939941,9.076465452834295,8.733466760319088,8.854524805362283,175151024
1999-03-08,8.808408737182617,9.044760563423006,8.649880777425276,8.935231874896749,132261126
1999-03-09,8.64699649810791,8.84875938530726,8.589350398855583,8.799760123951971,133489312
1999-03-10,8.301117897033691,8.747878647195597,8.20023529487539,8.747878647195597,111106068
1999-03-11,8.047472953796387,8.358764538984808,8.047472953796387,8.30688196652992,69427550
1999-03-12,7.9321794509887695,8.110883614198285,7.854356359789382,8.050354970992208,95054916
1999-03-15,8.027297973632812,8.22617837560986,7.897592292471018,7.989827306646818,81838256
1999-03-16,7.695828437805176,8.056120071705099,7.695828437805176,7.978296210326259,88734027
1999-03-17,7.609357833862305,8.004237598969418,7.5862998526787555,7.811121520961149,80436415
1999-03-18,7.678533554077148,7.681416090240562,7.5344175246207845,7.609357305604216,59986479
1999-03-19,7.638183116912842,8.012885968968359,7.600713216661472,7.6958300056553695,108058709
1999-03-22,7.401829719543457,7.609356914478911,7.303829654289981,7.5574751157450475,52939461
1999-03-23,7.375889778137207,7.436418426029034,7.29230237774137,7.401831067181283,81858563
1999-03-24,7.358595371246338,7.828415674775742,7.096302279920457,7.468124049858301,114405506
1999-03-25,7.179891109466553,7.396065950532884,7.153949820575289,7.321125390290439,47087719
1999-03-26,7.0300092697143555,7.217361056624191,6.960833782019778,7.12224427985148,58422187
1999-03-29,7.0300092697143555,7.030009269714356,7.030009269714356,7.030009269714356,0
1999-03-30,7.1222453117370605,7.1222453117370605,6.767718672451534,6.908952204846748,103332921
1999-03-31,7.517124176025391,7.635299707004511,7.384537501939631,7.43641854101346,65478279
1999-04-01,7.569005966186523,7.730416465900749,7.465242348480333,7.545947983291583,66402262
1999-04-02,7.569005966186523,7.569005966186523,7.569005966186523,7.569005966186523,0
1999-04-05,6.966599941253662,7.352832181648767,6.963717404260402,7.263479694124759,64547616
1999-04-06,7.266361236572266,7.4306542740756,6.787894037147622,6.8599520627578805,82499964
1999-04-07,7.23177433013916,7.3614784764011345,7.122244861699244,7.220244183021806,56447173
1999-04-08,7.165480136871338,7.370124836706305,7.122244397722822,7.246185002168702,59092634
1999-04-09,6.9521870613098145,7.188538123969853,6.88877510580087,7.153949994576323,46079668
1999-04-12,6.9521870613098145,7.027127623374991,6.80518847377266,6.9175989319162845,34040093
1999-04-13,6.946422100067139,7.058833329930583,6.877246610073572,6.877246610073572,53060123
1999-04-14,6.946422100067139,6.946422100067139,6.946422100067139,6.946422100067139,0
1999-04-15,6.761952877044678,6.839775977342447,6.689894850054747,6.689894850054747,38340552
1999-04-16,7.303830623626709,7.303830623626709,6.802304706186453,6.802304706186453,37784143
1999-04-19,7.445065021514893,7.597827888705801,7.006950323433316,7.087655176295822,107966896
1999-04-20,7.6497111320495605,7.667005580545911,7.393183870179104,7.50559509072659,85774769
1999-04-21,7.514241695404053,7.704476022966262,7.456594812823341,7.64682914038555,55643110
1999-04-22,7.2634782791137695,7.649711214174542,7.148185290835998,7.505595171304385,110777552
1999-04-23,7.292301177978516,7.378771100687991,7.119361332559565,7.335536139333254,81511561
1999-04-26,6.868599891662598,7.090540613464861,6.868599891662598,7.0328937227310515,92581990
1999-04-27,6.868599891662598,6.868599891662598,6.868599891662598,6.868599891662598,0
1999-04-28,7.148185729980469,7.1625968732078835,6.894540216296928,6.894540216296928,55481527
1999-04-29,7.721770763397217,7.721770763397217,7.162597850330755,7.162597850330755,151664428
1999-04-30,7.819770336151123,7.95235702051625,7.6871828818776615,7.805357652110527,117325887
1999-05-03,7.7505927085876465,7.9465921080841255,7.739064102054954,7.865887242905616,69425240
1999-05-04,8.373175621032715,8.373175621032715,7.767886132486711,7.779415507405275,104142236
1999-05-05,8.485589027404785,8.75364571621059,8.243472861439841,8.243472861439841,160732044
1999-05-06,8.670058250427246,8.69599877080465,8.358765846631993,8.520176351977387,129847312
1999-05-07,8.768057823181152,9.050527202935124,8.707529165317839,8.85452777436211,133303166
1999-05-10,8.891997337341309,8.984232351053983,8.765174963394676,8.929468004139157,89925115
1999-05-11,9.60393238067627,9.60393238067627,8.891996692334168,8.935231659398735,200446331
1999-05-12,9.165818214416504,9.768225974121941,8.840114700054004,9.74228468646509,239199608
1999-05-13,9.771108627319336,9.82010867069383,9.353170839853844,9.454051923433758,200207976
1999-05-14,10.555105209350586,10.555105209350586,9.670227944139121,9.814344785148075,304092056
1999-05-17,10.31587028503418,10.606985719417757,9.759580708105585,10.382164013147522,274513038
1999-05-18,10.632926940917969,11.001866248376635,10.32163529045624,10.491692644982168,248775430
1999-05-19,10.57816219329834,10.863513311282407,10.376399250929877,10.49169225086781,223301315
1999-05-20,10.122754096984863,10.716515108613757,10.122754096984863,10.555104594840614,189930100
1999-05-21,9.632756233215332,10.353339532983304,9.511698171102388,10.318751405249856,168277829
1999-05-24,9.629875183105469,9.857579430110892,9.321465292265309,9.468464665344351,148619296
1999-05-25,9.799933433532715,10.04493136516914,9.575110950720624,9.684640425099404,186176190
1999-05-26,9.451171875,9.987286063400695,9.255172435775908,9.857580359672351,208450172
1999-05-27,8.889116287231445,9.626993376787052,8.889116287231445,9.353171620137505,138774268
1999-05-28,8.935235023498535,9.041881213088798,8.422179528544033,9.021704990183455,187063271
1999-05-31,9.650049209594727,9.650049209594727,9.23211148048952,9.263817069459922,141729030
1999-06-01,9.572227478027344,10.11410582995135,9.540521887110064,9.690402232430474,189259247
1999-06-02,10.039168357849121,10.053580274480343,9.517466060718801,9.713464739306163,185597626
1999-06-03,10.26110553741455,10.425397800680697,10.105458573991957,10.200576119977528,196463436
1999-06-04,10.606986045837402,10.690574227718242,10.410988162224665,10.549339926501808,173599910
1999-06-07,10.422516822814941,10.595456708737057,10.26975315426263,10.54933920051561,127590586
1999-06-08,11.241098403930664,11.241098403930664,10.217870263259538,10.37639900049495,157396699
1999-06-09,10.834691047668457,11.068159601374568,10.730926647203678,10.952866592988736,174542687
1999-06-10,10.900982856750488,11.09698225915475,10.814513687022806,10.88368917678661,221248927
1999-06-11,10.529162406921387,10.921158895626146,10.471515524799388,10.906747752526853,148956326
1999-06-14,10.214988708496094,11.307392362166715,9.817226358734645,10.370634142399508,127806576
1999-06-15,9.984403610229492,10.434048651114242,9.869110582498696,10.148697464342613,161321448
1999-06-16,10.503220558166504,10.635807995032346,9.981518419992131,10.197693254052425,168935448
1999-06-17,10.635809898376465,10.837573626211766,10.520516889547988,10.618515446611752,173672817
1999-06-18,10.557988166809082,10.722281245499161,10.520518261265373,10.661752581201567,121421742
1999-06-21,10.849100112915039,10.981687538175084,10.609866548174756,10.635807064046395,152864186
1999-06-22,10.748220443725586,11.042218405592088,10.638691745976791,10.932689707843293,141189650
1999-06-23,10.477279663085938,10.860629277743469,10.399455801734199,10.843335599604108,157938837
1999-06-24,10.413871765136719,10.59834028978302,9.892169481324974,10.38216539537577,164589040
1999-06-25,10.24381160736084,10.630044574198875,10.203459173629863,10.485926979654993,135100505
1999-06-28,10.255340576171875,10.44845666695461,10.223634983800453,10.307223154514446,107781645
1999-06-29,10.091046333312988,10.304338614627621,10.042047067298077,10.261104421031037,138767069
1999-06-30,10.229399681091309,10.28704656485488,9.94981364217751,10.174636103901287,145817168
1999-07-01,10.053577423095703,10.232281597060021,9.998813079319424,10.214987917934144,109978237
1999-07-02,10.399457931518555,10.51186917217057,10.1112250274145,10.1141075643308,203595419
1999-07-05,10.777044296264648,10.857749942102101,10.474399471713863,10.474399471713863,126089467
1999-07-06,10.79145622253418,10.892337317551359,10.690574357608622,10.702103735597497,106616002
1999-07-07,10.67904281616211,10.883688271620223,10.624278474286708,10.837571538915851,109173053
1999-07-08,10.445574760437012,10.774160850187084,10.393693718781712,10.664632153603726,170700480
1999-07-09,10.382164001464844,10.51475145754233,10.12275416300455,10.382164001464844,181030733
1999-07-12,10.794336318969727,10.837572057167733,10.540691582287627,10.540691582287627,137290038
1999-07-13,11.024921417236328,11.51780044365522,10.811629144351738,10.837570429392574,275183051
1999-07-14,11.189216613769531,11.269921475397341,10.955747328542847,11.12292289462769,179650402
1999-07-15,10.70210075378418,11.43709589358877,10.503219616319527,11.269920344282635,184973954
1999-07-16,10.681925773620605,10.970159406402912,10.606984443966931,10.788571925184922,135255086
1999-07-19,10.684807777404785,10.889454015380894,10.615632289131701,10.771278485085615,104692777
1999-07-20,10.272634506225586,10.630044410599176,10.203459016595446,10.55222054118723,129188601
1999-07-21,10.45998764038086,10.604103700772388,10.11698886055337,10.261106460761557,115196503
1999-07-22,10.40810489654541,10.618514680214057,10.353340548075149,10.483045462361297,82375703
1999-07-23,10.240931510925293,10.457105628274833,10.203460837843314,10.390811893527935,89314215
1999-07-26,9.964224815368652,10.232282248236526,9.900814397902282,10.229399711562687,64150914
1999-07-27,9.846050262451172,10.059342582737685,9.808579594610082,9.903696377718257,100172687
1999-07-28,10.091046333312988,10.24092820738324,9.920989015503116,9.941165229150913,115161394
1999-07-29,10.3648681640625,10.448455555980459,10.004576540069506,10.197692610318397,141625103
1999-07-30,10.324519157409668,10.428283575275053,10.116991091587396,10.258225416250575,107800803
1999-08-02,10.163106918334961,10.266871318922078,10.088166347309562,10.266871318922078,78074026
1999-08-03,10.004575729370117,10.163103661525133,9.918105038303235,10.088163114514751,107603327
1999-08-04,10.338929176330566,10.393694297580291,9.97575570525275,10.163106744660475,94065897
1999-08-05,10.330280303955078,10.679042561816889,10.284162802440873,10.376397805469283,119487145
1999-08-06,10.19192886352539,10.31875200593073,10.157341503686768,10.315869469308081,59233574
1999-08-09,10.177518844604492,10.28993008622367,10.099696506461768,10.191929989493248,65957538
1999-08-10,9.995932579040527,10.145812958448616,9.920992004382278,10.145812958448616,78264233
1999-08-11,9.903696060180664,10.02763666685685,9.771108613482488,9.857578553518987,60507737
1999-08-12,9.756697654724121,9.995932051460095,9.704816609516369,9.834521532260851,50864470
1999-08-13,9.650049209594727,9.880635941122522,9.626991229359314,9.851812888397117,48798050
1999-08-16,9.834521293640137,9.969990517040168,9.673110778357291,9.678875082159946,75207505
1999-08-17,9.843168258666992,9.94404935080069,9.773991992711007,9.877755621736627,63876679
1999-08-18,10.122754096984863,10.220753419980165,9.9872848748519,10.059342906207021,103898923
1999-08-19,10.050695419311523,10.341811624956993,10.0045786790295,10.174636805379414,79410634
1999-08-20,10.06799030303955,10.160225327382086,9.935402840501347,10.0305196319233,42206455
1999-08-23,10.788570404052734,10.875041097622114,10.261104023700844,10.261104023700844,198189647
1999-08-24,10.67904281616211,10.779923890741882,10.586807810936918,10.765512748606614,123695204
1999-08-25,10.327399253845215,10.918276895823185,9.920990090902299,10.918276895823185,79790924
1999-08-26,10.434045791625977,10.549338787760307,10.321634562211496,10.549338787760307,47683453
1999-08-27,10.67039680480957,10.745337367415523,10.491691853274254,10.491691853274254,62784924
1999-08-30,10.86927604675293,11.039333358311508,10.710747339790867,10.716512411997272,127964069
1999-08-31,11.154630661010742,11.2324537766325,10.7280459485645,10.82316274769845,134150194
1999-09-01,10.935572624206543,11.321804846584946,10.808750241319608,11.267040495809523,107843531
1999-09-02,10.592574119567871,10.794337062175602,10.549339148301335,10.794337062175602,61382886
1999-09-03,10.563748359680176,10.722276290467837,10.520513399473714,10.569512661750585,71706361
1999-09-06,10.69633960723877,10.765515106399807,10.583928362478044,10.66463323981732,59369739
1999-09-07,10.583925247192383,10.75110002670782,10.557983961449839,10.722276974700232,63516500
1999-09-08,10.964394569396973,11.111393925456168,10.710749059477967,10.733807812189538,151640369
1999-09-09,11.491861343383789,11.552389989387082,10.952864752713218,11.004746559274361,259053405
1999-09-10,11.399624824523926,11.543741619111763,11.310273135593116,11.488976513454736,146987376
1999-09-13,11.399624824523926,11.399624824523926,11.399624824523926,11.399624824523926,0
1999-09-14,11.183453559875488,11.523569056461342,11.14021858479558,11.471687240347128,120661751
1999-09-15,10.964394569396973,11.33909814609759,10.926923903763603,11.33909814609759,92616006
1999-09-16,10.753984451293945,11.010512507868325,10.699220103927129,10.984571217570458,56556561
1999-09-17,10.93268871307373,10.993217360049755,10.664631296701545,10.704984497927146,82183661
1999-09-20,10.762633323669434,11.079689298339945,10.73669203032894,10.949984371454265,68195400
1999-09-21,10.586810111999512,10.725162649908476,10.520517149970289,10.725162649908476,78449610
1999-09-22,10.774160385131836,10.941336729427261,10.63580863696457,10.722278575807646,54897095
1999-09-23,11.157510757446289,11.344862547416565,10.693454702452865,10.831807219918577,170993774
1999-09-24,12.048150062561035,12.051032598824436,11.336214419441351,11.373684311232813,239673195
1999-09-27,12.419973373413086,12.96473352941835,12.051034092926391,12.272974014560907,199690808
1999-09-28,12.979146003723145,13.345201971791926,12.149033213413553,12.229738848139121,240419896
1999-09-29,13.777552604675293,13.858257475016716,13.085793053596474,13.201085285565176,271076847
1999-09-30,13.820786476135254,14.411664892238502,13.708375250072379,13.815021403050869,224485681
1999-10-01,13.740080833435059,13.933196912467439,13.316377242262195,13.817903156397197,210565566
1999-10-04,13.310612678527832,13.783316326584695,13.238555425567709,13.777551253606605,106171236
